Class,SKey,AY,YearAVG,Y1,Y2,Y3,Y4,E1,M1,S1,E2,M2,S2,E3,M3,S3,E4,M4,S4,ET1,MT1,ST1,ET2,MT2,ST2
9,5915,1011,84.685034,83.912473,85.30868,87.651855,88.66575,79.565409,77.93025,82.367,73.934705,85.445,87.74,83.089155,90.726285,82.52,87.273935,91.777,81.465,81.875909,93.45,87.55,75.956815,94.5,79.45
9,8499,1314,71.208549,69.701427,73.308217,83.287148,77.105533,64.876454,68.76625,59.5575,67.809045,72.070667,54.7415,80.422517,82.030142,75.726,74.63654,74.9754,70.2485,67.212727,85.47,71.78,64.474545,76.73,63.69
9,5400,1213,87.590157,84.511903,84.667357,83.804512,85.739565,74.042954,91.133,80.0665,77.541954,92.39275,89.0845,79.954149,87.096342,78.914,77.858885,95.856,83.8725,72.142272,93.9,86.3,76.54409,94,89.15
9,5542,1213,85.798777,77.563267,71.001357,79.734345,86.473135,80.067909,80.88625,72.78,76.581068,60.41825,75.164,83.934294,87.091485,81.9365,86.97018,86.305,83.3475,79.814545,90.45,90.6,74.597272,84.45,66.95
9,3742,1213,96.294113,97.196384,97.52263,97.116729,95.852355,92.434272,98.853,92.3325,94.104659,98.98675,97.8615,95.434668,98.639542,94.709,91.275945,98.67,97.8775,92.837727,98.2,95.25,92.528181,96.45,95.7
9,3814,1213,84.823776,83.811741,89.738809,84.22515,85.30083,77.806818,91.6075,77.961,82.662795,93.93975,92.62,81.017818,79.895428,84.0795,81.346445,90.158,79.8675,82.364545,89.9,81.25,84.308181,95.1,76.9
9,4158,1213,76.909835,76.770154,73.885189,76.188903,77.47933,71.593954,78.5495,63.2845,61.644386,77.4705,70.582,68.930325,76.368685,68.3135,72.951365,88.332,64.5,76.057272,79.6,68.3,64.845,84.75,56.45
9,4205,1213,78.130691,71.140298,76.63362,84.383368,84.86563,77.2205,65.255,58.268,80.950636,71.905,72.8895,83.055431,83.279428,74.4635,84.24042,88.141,73.365,78.262727,90.35,81.3,83.857272,86.95,73.45
9,7832,1213,63.593705,66.67721,66.671294,67.346999,66.225135,61.240227,69.13,61.3625,58.45475,74.03575,66.006,65.316189,66.976285,63.28,58.544175,75.83,58.435,64.21909,80.5,59.75,63.777727,77.15,44.45
9,4353,1314,90.998196,84.971363,81.883848,87.158897,79.360528,83.267045,81.553,77.015,72.90209,83.792333,87.5795,85.824362,80.507928,87.1395,75.405944,77.2864,77.347,79.92,80.54,79.21,73.59909,77.82,66.16
9,4502,1314,81.895327,88.927614,91.364206,93.797076,90.195269,88.667363,92.44575,85.793,89.031409,93.297,84.695,94.621344,93.2555,93.211,90.838597,93.2796,90.322,86.740454,90.81,89.05,89.029545,99.68,87.52
9,4565,1314,88.987771,80.624488,82.736369,86.474348,85.321631,80.91559,75.69725,79.109,81.767545,81.851,81.0785,84.466482,87.302285,84.088,84.639068,87.8216,88.9515,81.895,89.05,87.85,84.738181,90.16,90.33
9,4575,1314,91.994348,88.025987,86.622959,89.619017,84.002898,86.690409,94.34925,85.596,86.243863,89.011667,86.5135,86.958275,89.914214,93.705,85.83149,87.43775,84.6835,86.67,89.88,83.5,84.465454,88.11,71.62
9,4661,1314,83.228353,72.840711,68.090574,75.435391,63.183737,74.67259,71.12975,68.091,58.439363,74.088,66.1285,68.080568,77.222071,73.4895,67.285588,73.0034,44.322,63.815,72.55,49.28,52.02409,81.79,43.54
9,4717,1314,86.092132,87.388447,88.125566,91.464018,88.427723,89.755227,90.665,82.383,91.84609,84.545667,88.5,93.212206,90.335428,90.8725,92.165682,88.6548,90.328,89.838636,87.01,92.01,89.297272,90.76,92.22
9,4922,1314,79.840295,79.622868,78.717657,83.599472,76.993597,84.00504,74.6655,71.094,79.357681,69.078,84.1885,85.047879,84.034714,81.7645,78.509821,82.9372,69.445,85.217272,74.94,68.09,80.83,86.81,74.8
9,4966,1314,87.302505,89.915744,86.391721,92.005188,90.853556,89.235636,93.60925,90.2765,83.581136,89.746,79.2375,91.838568,93.341071,88.2525,89.758235,88.1982,89.9005,83.161818,86.79,88.78,82.352272,90.07,83.83
9,6904,1314,71.831401,69.251161,71.229934,76.791363,72.133995,79.749318,65.72525,62.8215,71.642045,68.224333,73.3385,82.052844,60.317214,74.7725,75.483634,68.9704,78.492,82.770454,67.47,72.69,63.296363,56.2,71.97
9,11095,1516,81.29332,83.320002,87.224113,90.383404,90.531065,82.656454,86.01775,76.4625,84.949333,90.093667,95.505,88.447971,80.487,93.464,85.829804,92.095,89.911,85.433181,90,92.09,88.488518,91.21,88.15
9,8645,1314,92.352221,94.205837,94.39401,96.526007,94.270525,88.103772,97.2945,95.793,91.377272,94.677333,93.8,96.278224,97.479428,96.1955,92.474446,97.3266,94.164,89.376818,95.69,85.05,91.340909,96.24,94.23
9,5613,1516,87.449783,77.19806,78.704274,85.85195,81.846592,80.370931,82.35525,76.1125,82.538666,81.626333,84.3105,86.232017,88.074857,83.7095,87.064739,81.05575,79.7385,81.78909,79.36,87.85,83.675555,82.48,74.82
9,5615,1516,84.250017,85.847286,84.707627,78.668441,75.143527,79.770522,90.05275,75.5815,75.865629,84.694667,90.8195,76.714637,87.211428,70.549,73.733185,77.231,62.3425,82.078181,80.05,77.43,79.902592,90.34,65.06
9,5664,1516,82.320304,84.02481,80.098816,82.652611,80.736652,87.218795,90.90775,84.801,85.569444,73.391667,85.0885,85.312306,84.707428,84.692,82.609419,82.87975,82.227,85.202727,83.76,87.43,86.691111,86.08,78.01
9,5813,1516,80.700004,73.251718,75.621544,86.293656,78.423607,77.018545,82.25575,63.5445,73.558962,82.369667,88.647,86.000634,84.414142,91.4435,74.881829,74.0895,79.6485,67.694545,72.31,81.67,80.342592,82.96,75.79
9,6235,1516,93.480117,95.871791,92.847591,93.146885,94.597559,93.313409,99.1115,94.826,89.999,96.798667,97.374,94.901047,93.248428,94.9815,93.600379,92.0315,94.6035,92.338636,87,93.34,95.061111,96.36,95.64
9,6252,1516,86.626676,83.200007,80.790459,84.354176,80.745542,83.67734,93.97325,80.5265,84.056296,83.020667,85.572,82.282233,85.470714,80.1995,81.512036,84.416,73.0195,80.227272,80.36,77.36,83.992222,83.02,68.61
9,6286,1516,93.600527,79.705094,81.694504,90.379493,89.522628,88.636,84.008,79.184,86.599148,75.863,90.0525,91.441883,84.718428,93.0795,93.690457,86.9245,88.73,85.787272,84.04,92.02,87.23,92.82,89.3
9,6246,1617,67.361922,75.505448,80.234519,86.983623,83.60762,75.92948,74.88575,71.135,78.896681,86.06,81.94,83.225246,88.483,86.9165,80.630365,87.524667,77.5455,79.5924,91.33,67.99,80.437727,77.16,73.32
9,6282,1617,64.952028,67.929794,73.076132,77.426399,75.95008,67.53012,70.53525,64.0035,75.059545,79.37425,86.5335,73.033142,80.281317,88.1115,69.674473,75.678333,80.632,74.7416,83.95,61.84,67.438636,68.29,61.54
9,6337,1617,73.311616,71.060886,69.233212,72.04352,61.483628,65.75829,81.80375,65.511,68.10359,84.241,75.253,70.931734,76.218428,84.7995,63.178059,60.232333,79.4235,65.715454,88.96,67.09,62.068181,59.85,80.83
9,6349,1617,71.550001,75.139063,80.751016,83.134598,76.493107,78.495227,64.78025,68.067,76.396795,80.41425,84.648,81.137371,78.993412,92,75.085789,70.952333,78.567,78.328636,70.3,68.61,77.952727,75.37,84.99
9,6385,1617,74.956479,74.205143,71.606389,71.515093,65.952218,74.83318,81.587,73.2005,68.930909,82.55475,87.98,74.678988,73.527428,81.457,60.755111,78.075,53.777,72.691818,80.65,53.13,68.216818,83.31,62.02
9,6435,1617,65.821395,69.420797,69.071688,80.247797,83.018343,68.6624,69.835,72.9445,68.114727,82.1045,71.5875,81.967666,80.082571,82.981,86.753749,81.201,85.5005,75.4244,93.66,82.19,79.231818,80.29,89.85
9,6527,1617,84.459628,84.48688,87.82778,93.335318,91.039802,83.607227,85.2625,84.272,88.716522,91.399,96.719,92.148406,94.029142,98.7335,90.500904,92.797,93.8615,83.165,92.76,93.51,86.184545,93,90.49
9,6553,1617,94.102017,92.621213,89.018624,94.382758,93.173608,91.466909,96.08075,89.945,85.677363,95.9215,89.7285,92.416173,93.018793,96.7315,90.253758,92.334,93.5245,87.189545,90.7,85.35,81.197727,91.96,90.84
9,6581,1617,82.838597,79.523468,80.489347,84.915793,78.173701,75.104545,83.7845,80.194,72.121477,83.853,89.962,82.309603,88.057,94.0215,78.779015,79.568333,86.686,73.163181,90.64,88.13,76.131818,72.73,86.24
9,6648,1617,75.573877,78.880715,83.556508,91.499449,88.001955,81.1576,76.65175,72.0995,85.00025,84.09425,92.83,91.468088,88.983523,90.7505,86.767568,80.098,88.9695,86.805,85.6,86.5,88.318636,79.93,92.12
9,6691,1617,89.611553,88.070011,90.146978,90.215018,84.113797,77.678727,87.838,82.257,79.36234,98.0895,97.736,85.751203,98.394793,97.739,84.864521,88.715333,85.013,79.069545,93.89,71.25,82.737727,94.92,90.11
9,6228,1617,90.691406,87.48995,86.062062,90.134995,88.721597,86.511272,87.03125,91.405,83.600954,92.08925,90.856,88.879753,88.645269,97.697,85.796358,88.053,86.3645,82.835,91.25,72.78,84.111818,91.23,90.9
9,6232,1617,93.482862,92.62363,93.793216,95.417854,93.867626,89.142909,95.7145,94.344,88.084772,98.51375,95.801,92.771708,96.040269,98.7575,91.340044,92.378667,96.543,90.973181,95.24,94.72,91.895454,90.98,97.47
9,6238,1617,79.73688,83.789559,83.082408,89.566264,88.104133,73.006,88.61,83.4455,70.085045,92.9735,84.2135,81.281814,89.899857,90.2645,76.290726,92.276667,85.2445,73.363181,93.81,76.46,69.535,93.12,87.17
9,6242,1617,82.738033,80.884637,84.675089,91.217123,89.478694,86.064454,75.00775,81.67,83.908318,85.20975,95.11,92.147265,89.398809,94.9115,90.081068,83.2995,94.1295,79.041818,88.99,86.91,89.345454,76.51,86.61
9,6247,1617,91.438993,86.004383,85.81013,88.085854,83.332134,84.498454,82.0495,83.393,82.643045,86.586,96.3175,84.840714,85.775285,94.45,84.125848,74.484,86.6015,83.092727,84.66,87.5,83.813636,76.45,83.78
9,6296,1617,71.521002,74.633181,78.174393,88.161719,85.999553,71.30636,74.755,80.2055,76.362863,84.0675,88.409,85.256785,90.450412,95.4855,86.778532,79.037,91.844,73.8872,84,91.53,73.068181,74.62,90.59
9,6341,1617,72.968013,75.298066,77.922187,86.340431,87.124668,75.58596,85.55925,77.087,77.766272,91.265556,88.91,84.503606,86.651285,95.4985,81.033689,89.210667,92.45,73.95,91.11,92.57,74.916818,84.4,94.43
9,6434,1617,83.677121,87.176339,83.491113,90.931214,90.709247,90.258545,92.66975,84.432,84.675159,84.611,94.5445,91.241752,87.649,98.3075,92.423584,86.047,97.1415,92.420909,92.23,94.38,87.699545,80.67,95.35
9,6440,1617,73.951392,74.008707,77.551748,87.424597,84.72313,77.70344,70.02775,73.557,79.631363,77.3025,85.0755,91.265665,88.877285,93.5245,85.724992,91.530333,78.745,79.793181,90.3,72.33,80.038636,89.04,78.39
9,6554,1617,71.43371,73.314536,77.271518,80.942531,86.717789,76.82332,72.73925,65.9845,76.521795,81.03325,87.8655,81.471257,79.598,81.042,86.02025,88.890333,84.578,79.592272,91.66,88.93,74.49,87.39,89.76
9,6665,1617,73.409203,74.300159,72.329599,77.577808,78.478476,79.409545,64.44325,66.785,68.312363,78.298,74.799,81.365941,65.112285,89.239,79.779682,73.23,78.7135,79.408181,86.88,65.14,68.382727,72.04,74.54
9,6753,1617,65.984948,67.0787,71.067706,80.917623,72.640808,75.02959,70.70325,66.0395,70.034181,79.55525,83.6185,83.825803,80.578968,90.3395,78.599473,68.812333,69.579,74.672727,73.51,57.64,67.277727,61.95,71.19
9,9156,1314,79.552417,77.068593,78.19878,81.933994,83.162028,77.660681,72.5075,66.0715,73.369863,81.295667,72.8595,83.821758,89.792357,78.1105,83.520609,84.0372,76.379,76.408181,83.01,78.65,72.160909,85.4,66.88
9,10086,1516,77.870912,79.260526,79.057638,87.008928,87.198072,82.44809,91.39075,74.7385,80.777629,89.971,85.6655,84.228703,88.919285,86.956,86.804044,90.7835,81.5665,82.57909,82.28,90.91,86.435185,94.98,82.04
9,12229,1617,96.319445,96.875402,97.286911,97.49893,97.463566,92.017,99.108,98.582,94.095136,99.3555,99.33,95.526668,99.598857,99.9055,93.173706,98.463,97.743,93.89,98.77,96.6,93.801818,97.57,92.69
9,11122,1718,91.441147,92.599843,91.168912,96.537989,95.436689,91.124772,97.347,93.695,92.11009,96.6635,95.734,93.799542,95.629428,99.3815,92.598541,94.71225,98.7125,85.771363,97.22,100,88.081363,99.48,96.65
9,11619,1718,72.366432,69.296228,63.528314,67.284525,75.276118,75.273318,73.09475,65.46,65.794209,60.32075,66.6265,78.851509,48.913857,73.7865,81.971603,60.7045,91.5035,73.468636,82.55,85.53,73.131818,66.88,94.65
9,11666,1718,72.5925,72.001136,75.276579,83.808504,79.750378,66.329954,77.97775,72.83,60.4241,78.417,86.605,74.665672,87.657857,90.691,71.770922,86.83375,83.6905,70.362727,90.21,94.07,60.228636,84.53,83.3
9,11677,1718,82.790295,81.366972,85.922458,93.54423,92.735058,82.76652,86.998,80.7615,91.778172,80.216,95.2325,92.898902,89.461857,94.6335,91.127255,87.708,97.2095,84.402272,95.02,95.23,85.323181,86.09,98.8
9,10661,1819,85.143082,79.959753,82.082181,91.58911,92.042468,80.401625,83.20025,87.755,74.534199,89.9955,93.584,92.217473,90.905714,94.853,87.447934,95.92375,95.787,74.316521,94.07,91.33,80.439545,91.43,97.16
9,10672,1819,86.260105,83.793894,84.573951,94.717592,94.44435,75.890369,92.65,92.254,74.898459,90.8,93.5155,92.427199,93.945428,96.114,89.937595,95.1915,98.614,75.8,92.57,97.55,75.017727,91.64,95.52
9,10886,1819,91.27616,95.132559,95.143209,97.652475,97.516529,91.797608,95.50525,98.33,92.360636,98.598,97.1985,100,97.954,99.296,94.771323,98.10625,99.242,92.255,98.23,99.23,92.245909,96.21,97.96
9,10896,1819,86.114168,80.023936,83.265979,89.45677,79.547112,81.564586,84.164,84.351,81.745318,84.604,94.583,93.983614,84.041856,93.415,84.593538,73.85025,88.528,84.925454,83.64,84.99,75.311363,74.14,70.67
9,11074,1819,78.304213,76.263667,78.604908,87.286525,86.333953,73.153673,75.51875,85.816,74.428727,85.58325,90.3895,89.753114,84.889571,86.106,85.95153,86.3725,92.285,75.10409,97.12,89.36,73.41909,91.25,88.69
9,11444,1819,83.963486,82.077301,89.170143,92.014634,87.163603,86.017086,82.439,84.823,89.90509,91.536,96.7845,96.728432,83.601428,94.918,89.321978,82.19275,93.6795,88.322272,87.67,96.46,91.44409,85.5,91.78
9,11286,1920,52.626572,65.100966,74.143023,82.255967,80.37185,56.045,73.2265,75.328,71.961826,89.56425,84.0575,81.193568,81.545571,84.8835,84.582852,75.31925,91.8485,50.55,44.35,83.34,64.69913,66.98,79.62
9,11821,1920,88.648897,90.774694,89.306806,94.132996,94.557922,79.094108,97.173,94.6045,79.337869,97.177667,91.847,89.149486,97.522714,93.759,94.318051,91.48825,96.667,78.652608,88.33,92.45,81.565652,84.11,93.74
9,11962,1920,57.024811,62.755338,66.823701,77.72109,70.243868,61.94,71.6805,67.919,66.847652,83.514,89.875,83.190275,80.411714,87.306,81.072608,62.06375,85.9895,79.830869,84.73,84.44,72.078695,65.15,72.13
9,12026,1920,63.531137,67.806797,69.237476,79.779634,72.374411,73.224285,75.099,74.165,64.083586,77.784333,82.2355,82.694745,80.402285,85.715,81.920035,70.3315,81.4175,74.056086,65.29,59.46,70.366086,66.02,80.88
